robot,arm,step,time,estimate_x,estimate_y,truth_x,truth_y,position_error,position_nees,coverage95,landmark_available,landmark_used,rejected,outage_age_seconds,topology_components,topology_directed_edges,clock_alignment_error
1,odometry_only,30,1248444206.043,1.3998915373543834,-3.0015907224474856,1.380459075171966,-3.012991741764909,0.022530064978764322,0.00035833410379200074,True,1,0,0,0.0,1,5,0.0
1,odometry_only,31,1248444206.543,1.400643812572684,-2.968099170049964,1.3790355903159384,-2.978586403660783,0.024018687264395093,0.00039084066972963356,True,0,0,0,0.5,1,4,0.0
1,odometry_only,32,1248444207.043,1.4013960877909848,-2.9346076176524423,1.3778679864022347,-2.9452999086780127,0.025843696375224594,0.00043591365508414655,True,0,0,0,1.0,1,4,0.0
1,odometry_only,33,1248444207.543,1.4021483630092855,-2.9011160652549206,1.376625864026759,-2.9115149237823092,0.027559648273983967,0.00047747262941618166,True,3,0,0,0.0,2,3,0.0
1,odometry_only,34,1248444208.043,1.4021483630092855,-2.9011160652549206,1.3757634714441416,-2.8779400864747955,0.03511820746167451,0.0007691910334972506,True,2,0,0,0.0,2,3,0.0
1,odometry_only,35,1248444208.543,1.4029006382275861,-2.867624512857399,1.3746813493310628,-2.8434361105435966,0.037167284973748174,0.0008335678763933157,True,1,0,0,0.0,2,3,0.0
1,odometry_only,36,1248444209.043,1.4036529134458868,-2.8341329604598773,1.373575,-2.8079683,0.039865653565932115,0.0009299693932267592,True,2,0,0,0.0,2,3,0.0
1,odometry_only,37,1248444209.543,1.4044051886641875,-2.8006414080623556,1.3719488351738356,-2.774725139859473,0.041533935997620355,0.0009751181758930003,True,1,0,0,0.0,1,4,0.0
1,odometry_only,38,1248444210.043,1.4044051886641875,-2.8006414080623556,1.3706335270834615,-2.740386063550575,0.06907410273146117,0.0027221458284297714,True,2,0,0,0.0,1,4,0.0
1,odometry_only,39,1248444210.543,1.4051574638824882,-2.767149855664834,1.3697628764136656,-2.728206847593403,0.05262446864092463,0.0015053826517304118,True,1,0,0,0.0,1,4,0.0
1,odometry_only,40,1248444211.043,1.4059097391007889,-2.7336583032673123,1.368879076184733,-2.7121069673029186,0.042845420733757904,0.0009408994467402063,True,2,0,0,0.0,1,4,0.0
1,odometry_only,41,1248444211.543,1.4066620143190895,-2.7001667508697906,1.3673980391446017,-2.6792359087937268,0.04449449287851168,0.0009819888159336206,True,2,0,0,0.0,1,4,0.0
1,odometry_only,42,1248444212.043,1.4074142895373902,-2.666675198472269,1.3659826,-2.644621,0.04693583458485565,0.0010614107473389356,True,1,0,0,0.0,1,4,0.0
1,odometry_only,43,1248444212.543,1.408166564755691,-2.6331836460747473,1.3646413168772724,-2.610437788719676,0.04911029657510764,0.001128458566791852,True,2,0,0,0.0,1,4,0.0
1,odometry_only,44,1248444213.043,1.4089188399739916,-2.5996920936772256,1.3630357855770445,-2.5767612889934504,0.05129401996567099,0.0011945808398352363,True,0,0,0,0.5,1,4,0.0
1,odometry_only,45,1248444213.543,1.4096711151922923,-2.566200541279704,1.3616522651150722,-2.5420913907914113,0.05373137910016529,0.0012750747775007246,True,2,0,0,0.0,1,4,0.0
1,odometry_only,46,1248444214.043,1.410423390410593,-2.5327089888821823,1.3602576878332264,-2.509263019825955,0.055374282659609884,0.0013133859358063179,True,3,0,0,0.0,1,4,0.0
1,odometry_only,47,1248444214.543,1.4111756656288936,-2.4992174364846607,1.3589474341219865,-2.477136461182559,0.05670412362986584,0.0013346164581500438,True,1,0,0,0.0,2,3,0.0
1,odometry_only,48,1248444215.043,1.4119279408471943,-2.465725884087139,1.3617887302816112,-2.439884743632896,0.056406604011549955,0.0012973925414203947,True,1,0,0,0.0,2,3,0.0
1,odometry_only,49,1248444215.543,1.412680216065495,-2.4322343316896173,1.3603194362425144,-2.4059024315540722,0.058609045619417585,0.0013625095046528894,True,2,0,0,0.0,1,4,0.0
1,odometry_only,50,1248444216.043,1.4134324912837957,-2.3987427792920957,1.358826012613598,-2.371790239170313,0.060895869578938146,0.0014316330906786233,True,2,0,0,0.0,1,4,0.0
1,odometry_only,51,1248444216.543,1.4141847665020963,-2.365251226894574,1.358099,-2.3386419,0.0620779307154321,0.0014466982253313822,True,1,0,0,0.0,1,4,0.0
1,odometry_only,52,1248444217.043,1.414937041720397,-2.3317596744970523,1.3570384494891699,-2.305691507522495,0.0634964275512514,0.0014711021144358544,True,1,0,0,0.0,1,4,0.0
1,odometry_only,53,1248444217.543,1.4156893169386977,-2.2982681220995307,1.3555537157521182,-2.272321150857389,0.06549454822129748,0.001522383338590401,True,3,0,0,0.0,2,3,0.0
1,odometry_only,54,1248444218.043,1.4164415921569984,-2.264776569702009,1.3547274825847535,-2.238915600850612,0.06691353398400042,0.001547071752399159,True,3,0,0,0.0,2,3,0.0
1,odometry_only,55,1248444218.543,1.417193867375299,-2.2312850173044874,1.3532697100579787,-2.203708047321593,0.06961887073320693,0.0016360342745485544,True,1,0,0,0.0,1,4,0.0
1,odometry_only,56,1248444219.043,1.4179461425935997,-2.1977934649069657,1.3518529348191688,-2.1705752236400984,0.07147828181745487,0.0016780326576900058,True,1,0,0,0.0,1,5,0.0
1,odometry_only,57,1248444219.543,1.4186984178119004,-2.164301912509444,1.3506467374861564,-2.1365876765543286,0.07347863682549557,0.001729180690248035,True,0,0,0,0.5,1,5,0.0
1,odometry_only,58,1248444220.043,1.419450693030201,-2.1308103601119224,1.3495620131579316,-2.102599891700209,0.0753674870371625,0.0017745849064023554,True,1,0,0,0.0,1,5,0.0
1,odometry_only,59,1248444220.543,1.4202029682485018,-2.0973188077144007,1.3483075644540774,-2.0689993208138717,0.07727187344093946,0.0018182956364204712,True,2,0,0,0.0,1,5,0.0
1,odometry_only,60,1248444221.043,1.4209552434668025,-2.063827255316879,1.3471606594388394,-2.0349806200948652,0.07923237340564791,0.001865650221055103,True,3,0,0,0.0,1,6,0.0
1,odometry_only,61,1248444221.543,1.4217075186851031,-2.0303357029193574,1.346653911763881,-2.023891351331641,0.07532976555964738,0.0015930383601135208,True,0,0,0,0.5,1,6,0.0
1,odometry_only,62,1248444222.043,1.4224597939034038,-1.996844150521836,1.3455656112812746,-1.990435720514978,0.07716076267299433,0.0016304157609862962,True,2,0,0,0.0,1,6,0.0
1,odometry_only,63,1248444222.543,1.4232120691217045,-1.9633525981243145,1.3441097945387992,-1.9569060850258755,0.07936452214508503,0.001682908501551727,True,1,0,0,0.0,1,6,0.0
1,odometry_only,64,1248444223.043,1.4239643443400052,-1.929861045726793,1.3430348,-1.9226795,0.08124755840089516,0.0017217336400856104,True,0,0,0,0.5,1,6,0.0
1,odometry_only,65,1248444223.543,1.4247166195583059,-1.8963694933292716,1.3416930597927328,-1.8898147842260864,0.08328190492282861,0.0017650662943388083,True,5,0,0,0.0,1,6,0.0
1,odometry_only,66,1248444224.043,1.4254688947766065,-1.8628779409317502,1.3405253178667222,-1.856867158735173,0.08515597900828877,0.0018010172516790483,True,2,0,0,0.0,1,6,0.0
1,odometry_only,67,1248444224.543,1.4262211699949072,-1.8293863885342287,1.3396551781481845,-1.8222511660617364,0.08685955528402635,0.0018303998779909039,True,0,0,0,0.5,1,6,0.0
1,odometry_only,68,1248444225.043,1.426973445213208,-1.7958948361367073,1.3380281506280827,-1.789112215822021,0.08920352777310941,0.0018847913191834442,True,2,0,0,0.0,1,6,0.0
1,odometry_only,69,1248444225.543,1.4277257204315086,-1.7624032837391859,1.3364912886372242,-1.7548380787442324,0.09154754978393248,0.0019394861633907168,True,0,0,0,0.5,1,6,0.0
1,odometry_only,70,1248444226.043,1.4284779956498093,-1.7289117313416644,1.335548411472168,-1.7220346785044107,0.09318369745376966,0.001962177146817049,True,2,0,0,0.0,1,6,0.0
1,odometry_only,71,1248444226.543,1.42923027086811,-1.695420178944143,1.3343179532043743,-1.6881438721222621,0.0951908224844602,0.002000764599899454,True,0,0,0,0.5,1,6,0.0
1,odometry_only,72,1248444227.043,1.4299825460864106,-1.6619286265466215,1.33298803099989,-1.6543514019165169,0.09729003181191963,0.00204237081642583,True,2,0,0,0.0,1,6,0.0
1,odometry_only,73,1248444227.543,1.4307348213047113,-1.6284370741491,1.3318080308687599,-1.6201956389273007,0.09926948735877388,0.0020785950534209356,True,2,0,0,0.0,1,7,0.0
1,odometry_only,74,1248444228.043,1.431487096523012,-1.5949455217515787,1.3305484320562668,-1.584706604808715,0.1014566380504155,0.0021246266534619956,True,0,0,0,0.5,1,7,0.0
1,odometry_only,75,1248444228.543,1.4322393717413127,-1.5614539693540572,1.3292655169132548,-1.550793984680186,0.1035241520196959,0.0021629018609088243,True,4,0,0,0.0,1,6,0.0
1,odometry_only,76,1248444229.043,1.4329916469596133,-1.5279624169565358,1.3280228639512328,-1.5173269566415606,0.10550620087166389,0.0021961564961174972,True,0,0,0,0.5,1,6,0.0
1,odometry_only,77,1248444229.543,1.433743922177914,-1.4944708645590143,1.3267637914928203,-1.4838745200021675,0.10750363193570321,0.0022292609866537893,True,2,0,0,0.0,1,6,0.0
1,odometry_only,78,1248444230.043,1.433743922177914,-1.4944708645590143,1.3254355914342997,-1.44933993809916,0.1173349693467081,0.00279634004206276,True,2,0,0,0.0,1,7,0.0
1,odometry_only,79,1248444230.543,1.4344961973962147,-1.460979312161493,1.325068181804389,-1.445432227716066,0.11052693079570282,0.0022945843086800075,True,1,0,0,0.0,1,7,0.0
1,odometry_only,80,1248444231.043,1.4352484726145154,-1.4274877597639715,1.3243926273096722,-1.420301793053373,0.11108850775763057,0.0022536019178112897,True,2,0,0,0.0,1,7,0.0
1,odometry_only,81,1248444231.543,1.436000747832816,-1.39399620736645,1.322978954253048,-1.3871726577079382,0.1132275878658991,0.0022901112571820812,True,5,0,0,0.0,1,7,0.0
1,odometry_only,82,1248444232.043,1.4367530230511167,-1.3605046549689286,1.3216759830294162,-1.3529527974875446,0.1153245667304898,0.002325084172756428,True,2,0,0,0.0,1,7,0.0
1,odometry_only,83,1248444232.543,1.4375052982694174,-1.3270131025714071,1.3205333303734879,-1.3201476006800112,0.11717327506589179,0.0023480830424177455,True,1,0,0,0.0,1,6,0.0
1,odometry_only,84,1248444233.043,1.438257573487718,-1.2935215501738857,1.3194656166666667,-1.2864373,0.11900300670949761,0.002370439497769517,True,0,0,0,0.5,1,6,0.0
1,odometry_only,85,1248444233.543,1.4390098487060188,-1.2600299977763643,1.3180506555156535,-1.2536134889403805,0.12112926154693743,0.002403172942807095,True,2,0,0,0.0,1,6,0.0
1,odometry_only,86,1248444234.043,1.4397621239243195,-1.2265384453788428,1.3166192784404884,-1.2190921741728258,0.12336777273148868,0.0024409331736137095,True,1,0,0,0.0,2,5,0.0
1,odometry_only,87,1248444234.543,1.4405143991426201,-1.1930468929813214,1.3155542,-1.1852205,0.12520504701033963,0.0024616364329546883,True,2,0,0,0.0,2,5,0.0
1,odometry_only,88,1248444235.043,1.4412666743609208,-1.1595553405838,1.3142741770612738,-1.1514227231196443,0.12725263783992513,0.0024898623708871537,True,2,0,0,0.0,2,4,0.0
1,odometry_only,89,1248444235.543,1.4420189495792215,-1.1260637881862785,1.31316159141086,-1.1179303042379447,0.1291137959912386,0.0025098168799867725,True,1,0,0,0.0,2,4,0.0
1,odometry_only,90,1248444236.043,1.4427712247975222,-1.092572235788757,1.3123472501768283,-1.0854588865001258,0.1306178123150188,0.0025144441029387545,True,2,0,0,0.0,2,4,0.0
1,odometry_only,91,1248444236.543,1.4435235000158229,-1.0590806833912356,1.3112686404148453,-1.0516686800397361,0.132462393462284,0.00253287126594879,True,0,0,0,0.5,2,4,0.0
1,odometry_only,92,1248444237.043,1.4442757752341235,-1.0255891309937142,1.3095628499649825,-1.0184954514729767,0.13489956457940147,0.0025727043738835095,True,2,0,0,0.0,2,4,0.0
1,odometry_only,93,1248444237.543,1.4450280504524242,-0.9920975785961926,1.3081577356282343,-0.9842356017979608,0.13709592903966472,0.0026035365590595058,True,3,0,0,0.0,2,4,0.0
1,odometry_only,94,1248444238.043,1.445780325670725,-0.9586060261986711,1.3069287004693857,-0.9501664223993801,0.1391078744476465,0.0026265789329866927,True,2,0,0,0.0,2,4,0.0
1,odometry_only,95,1248444238.543,1.4465326008890256,-0.9251144738011495,1.3043367044001943,-0.9182105358599567,0.14236339886838278,0.00269380667918235,True,3,0,0,0.0,2,4,0.0
1,odometry_only,96,1248444239.043,1.4472848761073263,-0.891622921403628,1.3028917,-0.8863886,0.14448801828150948,0.002717979646030814,True,0,0,0,0.5,2,3,0.0
1,odometry_only,97,1248444239.543,1.448037151325627,-0.8581313690061064,1.30131705016781,-0.8520920020256392,0.1468443462898208,0.0027514772707670407,True,1,0,0,0.0,2,3,0.0
1,odometry_only,98,1248444240.043,1.4487894265439276,-0.8246398166085849,1.3004072,-0.8168375,0.14858721781699144,0.0027622723006121047,True,2,0,0,0.0,2,3,0.0
1,odometry_only,99,1248444240.543,1.4495417017622283,-0.7911482642110633,1.2991943000238417,-0.7841079028689502,0.15051215199216084,0.002777400357719739,True,2,0,0,0.0,2,3,0.0
1,odometry_only,100,1248444241.043,1.4504623968055217,-0.750158603067828,1.2982112694378505,-0.7524466144668236,0.15226831837545451,0.002779443776868604,True,0,0,0,0.5,2,3,0.0
1,odometry_only,101,1248444241.543,1.443958779941837,-0.7117046960141826,1.2943255335217139,-0.7252357453843845,0.1502437943187143,0.0026717486327919164,True,0,0,0,1.0,3,2,0.0
1,odometry_only,102,1248444242.043,1.4317515326426762,-0.6757188222110202,1.2861297527134423,-0.6977075440395095,0.14727255914598925,0.002547313627721783,True,0,0,0,1.5,5,0,0.0
1,odometry_only,103,1248444242.543,1.4149175085924681,-0.6422096348995228,1.273232079815464,-0.6691603618458384,0.14422587288922326,0.0024193507355442724,True,0,0,0,2.0,5,0,0.0
1,odometry_only,104,1248444243.043,1.3943616095383902,-0.6114451258984261,1.2566645432353643,-0.6416966717872857,0.1409809848778398,0.002286225648755208,True,0,0,0,2.5,5,0,0.0
1,odometry_only,105,1248444243.543,1.3727536269195564,-0.5858454171667985,1.235437419610995,-0.6155843370731557,0.14049962329773183,0.0022251898082057213,True,0,0,0,3.0,5,0,0.0
1,odometry_only,106,1248444244.043,1.3511456443007226,-0.5602457084351709,1.2140757733009586,-0.5891237258934398,0.14007886859984278,0.002166087864641904,True,0,0,0,3.5,5,0,0.0
1,odometry_only,107,1248444244.543,1.3295376616818888,-0.5346459997035432,1.1930692012113149,-0.562938234147542,0.13937033842623325,0.0021020570946962283,True,0,0,0,4.0,5,0,0.0
1,odometry_only,108,1248444245.043,1.307929679063055,-0.5090462909719156,1.1712551065339953,-0.5340705418854482,0.13894657933819254,0.0020370055795554953,True,0,0,0,4.5,5,0,0.0
1,odometry_only,109,1248444245.543,1.2863216964442212,-0.4834465822402879,1.1488431954854634,-0.5072665850048385,0.13952681017485621,0.002012218337690132,True,0,0,0,5.0,5,0,0.0
1,odometry_only,110,1248444246.043,1.2647137138253874,-0.45784687350866027,1.1274420783867891,-0.48137008435727546,0.1392725505784103,0.0019683346847817183,True,0,0,0,5.5,5,0,0.0
1,odometry_only,111,1248444246.543,1.2431057312065537,-0.4322471647770326,1.1079227,-0.4569405,0.13741984110973893,0.0018868509112225556,True,0,0,0,6.0,5,0,0.0
1,odometry_only,112,1248444247.043,1.2153701117256623,-0.3993878371513613,1.0849427064611588,-0.42933585364851407,0.1338214920561895,0.0017709009066837836,True,0,0,0,6.5,5,0,0.0
1,odometry_only,113,1248444247.543,1.1992493529368413,-0.37002168084733245,1.0668179327054896,-0.4050134050247362,0.1369762819812261,0.0018394259717873416,True,0,0,0,7.0,5,0,0.0
1,odometry_only,114,1248444248.043,1.1831285941480203,-0.3406555245433036,1.049736165656751,-0.38071421634816416,0.1392775601736159,0.0018891343753232306,True,0,0,0,7.5,5,0,0.0
1,odometry_only,115,1248444248.543,1.1633987102572245,-0.3047148556338952,1.033932266001448,-0.35205464221429456,0.13784997490646064,0.0018578720780414225,True,0,0,0,8.0,5,0,0.0
1,odometry_only,116,1248444249.043,1.1529707512246514,-0.27287922040519313,1.0204321676203298,-0.32691614340850444,0.14313093722709125,0.002004052218651182,True,0,0,0,8.5,5,0,0.0
1,odometry_only,117,1248444249.543,1.1412976627553533,-0.23724231529843706,1.00893643627286,-0.2947204254067093,0.14430255513180829,0.002022369165708973,True,0,0,0,9.0,5,0,0.0
1,odometry_only,118,1248444250.043,1.135084681227061,-0.2043234930149911,0.9982963704318191,-0.2624412437583271,0.14862272680071587,0.0020980555547809726,True,0,0,0,9.5,5,0,0.0
1,odometry_only,119,1248444250.543,1.1286862375635958,-0.17042201932009896,0.9898285936470227,-0.22979310109842388,0.15101778248136988,0.002130694552301298,True,0,0,0,10.0,5,0,0.0
1,odometry_only,120,1248444251.043,1.123628984659943,-0.137305947797823,0.9823282,-0.195474,0.15280521601866467,0.0021270250980345022,True,0,0,0,10.5,5,0,0.0
1,odometry_only,121,1248444251.543,1.1188699771937642,-0.1041457028057115,0.975920574360336,-0.16089041147981575,0.15380017468436996,0.0021025930690354855,True,0,0,0,11.0,5,0,0.0
1,odometry_only,122,1248444252.043,1.1141109697275855,-0.0709854578136,0.9679639108333639,-0.12668524910409715,0.15640150118600535,0.0021205921175665755,True,0,0,0,11.5,5,0,0.0
1,odometry_only,123,1248444252.543,1.1090904072394008,-0.03685271763203485,0.9580022274764665,-0.09980676702840464,0.16367910801161314,0.0023242951404141574,True,0,0,0,12.0,5,0,0.0
1,odometry_only,124,1248444253.043,1.1027786973507887,-0.003952682399804508,0.9501703962598161,-0.06676860735370814,0.16503070620247431,0.002316402524597458,True,0,0,0,12.5,5,0,0.0
1,odometry_only,125,1248444253.543,1.0960562408272516,0.028865888231610147,0.9409947324978145,-0.03226340397838354,0.16667591827104145,0.002301200262611404,True,0,0,0,13.0,5,0,0.0
1,odometry_only,126,1248444254.043,1.0894158516524937,0.06170116242884744,0.9327311249267357,0.0020647527512591517,0.1676502458941191,0.0022722723257614865,True,0,0,0,13.5,5,0,0.0
1,odometry_only,127,1248444254.543,1.0828575713289257,0.09455293497155053,0.9231108,0.0361557,0.17008606057622286,0.0022812598024463133,True,0,0,0,14.0,5,0,0.0
1,odometry_only,128,1248444255.043,1.0765294122123465,0.12744981023646373,0.912932175,0.072233625,0.17266407598449732,0.002279290350572086,True,0,0,0,14.5,5,0,0.0
1,odometry_only,129,1248444255.543,1.069938283400851,0.1602950080740514,0.90318124,0.1090765,0.17444554191244038,0.002255370835861017,True,0,0,0,15.0,5,0,0.0
1,odometry_only,130,1248444256.043,1.069938283400851,0.1602950080740514,0.8947159563218048,0.14576820220387726,0.1758234682736807,0.002191608314300708,True,0,0,0,15.5,5,0,0.0
1,odometry_only,131,1248444256.543,1.0634822894916696,0.19367644217512936,0.8907155790016564,0.16104622375395272,0.1758211233263902,0.002162026660280135,True,0,0,0,16.0,5,0,0.0
1,odometry_only,132,1248444257.043,1.0566778076346846,0.22647810412476174,0.8830247118181476,0.19415889920819165,0.17663501547854724,0.0021433425097884427,True,0,0,0,16.5,5,0,0.0
1,odometry_only,133,1248444257.543,1.0501359540164885,0.2593331517010185,0.8734938486523114,0.22941792001204636,0.17915734557782984,0.0021617053239077256,True,0,0,0,17.0,5,0,0.0
1,odometry_only,134,1248444258.043,1.0434791480353647,0.29216510159939757,0.8650736,0.2639786,0.18061843328467794,0.0021568463574896755,True,0,0,0,17.5,5,0,0.0
1,odometry_only,135,1248444258.543,1.0368551773270698,0.3250036918866747,0.8565345002677622,0.2997750913912629,0.1820769860748035,0.002151995523095358,True,0,0,0,18.0,5,0,0.0
1,odometry_only,136,1248444259.043,1.0302640485155743,0.3578488897242624,0.8486478154870573,0.33288662003576297,0.1833236782509831,0.0021444925327911593,True,0,0,0,18.5,5,0,0.0
1,odometry_only,137,1248444259.543,1.0234103718391563,0.39064030805307404,0.8393036006822434,0.3666663605527638,0.18566112502236842,0.00216228584639518,True,0,0,0,19.0,5,0,0.0
1,odometry_only,138,1248444260.043,1.0234103718391563,0.39064030805307404,0.8317759373943883,0.40049747556065507,0.19188778026815206,0.002418436399987849,True,0,0,0,19.5,5,0,0.0
1,odometry_only,139,1248444260.543,1.016441967411636,0.4234075377152612,0.8283478127985814,0.41846763573589235,0.18815901155981204,0.0022144890337194036,True,0,0,0,20.0,5,0,0.0
1,odometry_only,140,1248444261.043,1.016441967411636,0.4234075377152612,0.821583781912402,0.4468871771271896,0.19626768945236017,0.00258995794757435,True,0,0,0,20.5,5,0,0.0
1,odometry_only,141,1248444261.543,1.0097687462883476,0.4562361551067947,0.8198624610554062,0.4530680778030915,0.189932708833359,0.0022211803326797645,True,0,0,0,21.0,5,0,0.0
1,odometry_only,142,1248444262.043,1.0097687462883476,0.4562361551067947,0.8138038499053778,0.47638179522865787,0.19699768381965232,0.00253268685700371,True,0,0,0,21.5,5,0,0.0
1,odometry_only,143,1248444262.543,1.0033583648447622,0.4891171071877144,0.8074754538880534,0.5117567557367128,0.19718688721944985,0.002522020683541039,True,0,0,0,22.0,5,0,0.0
1,odometry_only,144,1248444263.043,0.9969479834011767,0.5219980592686341,0.7998867276521995,0.5468868730841533,0.19862676448683195,0.0025412970018661796,True,0,0,0,22.5,5,0,0.0
1,odometry_only,145,1248444263.543,0.9903897030776087,0.5548498318113372,0.7937004852435287,0.580745730353372,0.19838660734404812,0.0025090322000672293,True,0,0,0,23.0,5,0,0.0
1,odometry_only,146,1248444264.043,0.9839135725944612,0.5877178973760346,0.786449866007566,0.616731863674222,0.19958388126145812,0.0025331105532468857,True,0,0,0,23.5,5,0,0.0
1,odometry_only,147,1248444264.543,0.9770598959180433,0.6205093157048462,0.7792150298765519,0.6520656066068559,0.20034567755374197,0.002542932403882619,True,0,0,0,24.0,5,0,0.0
1,odometry_only,148,1248444265.043,0.9701734312555998,0.653293863962416,0.7731862921633715,0.6880635256886622,0.20003215327616333,0.0025365714386173764,True,0,0,0,24.5,5,0,0.0
