robot,arm,step,time,estimate_x,estimate_y,truth_x,truth_y,position_error,position_nees,coverage95,landmark_available,landmark_used,rejected,outage_age_seconds,topology_components,topology_directed_edges,clock_alignment_error
1,odometry_only,37,1288971860.554,2.6769492,-4.8364186,2.676943211728819,-4.836622452924842,0.00020394085995283803,2.494265328833769e-08,True,5,0,0,0.0,1,6,0.0
1,odometry_only,38,1288971861.054,2.6769492,-4.8364186,2.6769198426907357,-4.836613042935967,0.00019664665508103548,2.258096756470643e-08,True,4,0,0,0.0,1,6,0.0
1,odometry_only,39,1288971861.554,2.6769492,-4.8364186,2.6769369410263244,-4.836634923639959,0.0002166707170819595,2.671192013701881e-08,True,4,0,0,0.0,1,6,0.0
1,odometry_only,40,1288971862.054,2.6769492,-4.8364186,2.6769724636618806,-4.836592486455703,0.00017543573592907537,1.707500551510473e-08,True,4,0,0,0.0,1,6,0.0
1,odometry_only,41,1288971862.554,2.6769492,-4.8364186,2.676950567837559,-4.836559200556306,0.00014060720967701916,1.0701156921871309e-08,True,3,0,0,0.0,1,5,0.0
1,odometry_only,42,1288971863.054,2.6769492,-4.8364186,2.6769752187933067,-4.8365719749795115,0.00015556626223344638,1.2787773815210257e-08,True,2,0,0,0.0,1,5,0.0
1,odometry_only,43,1288971863.554,2.6769492,-4.8364186,2.676949924988675,-4.83651487496841,9.627769809726885e-05,4.784203948856181e-09,True,2,0,0,0.0,1,5,0.0
1,odometry_only,44,1288971864.054,2.6769492,-4.8364186,2.6769313,-4.8364948,7.827419753625918e-05,3.090466582570152e-09,True,2,0,0,0.0,1,5,0.0
1,odometry_only,45,1288971864.554,2.6769492,-4.8364186,2.6769483997905312,-4.836524357099795,0.00010576012713786827,5.516746975200034e-09,True,2,0,0,0.0,1,5,0.0
1,odometry_only,46,1288971865.054,2.6769492,-4.8364186,2.6769735200127154,-4.836493666732894,7.890803131370048e-05,3.004331679519391e-09,True,2,0,0,0.0,1,5,0.0
1,odometry_only,47,1288971865.554,2.6769492,-4.8364186,2.6769369750257046,-4.83648591251397,6.841362827294126e-05,2.2103539709412943e-09,True,3,0,0,0.0,1,5,0.0
1,odometry_only,48,1288971866.054,2.6769492,-4.8364186,2.6769016201036333,-4.83647161996376,7.123877522370177e-05,2.346803743525136e-09,True,2,0,0,0.0,1,5,0.0
1,odometry_only,49,1288971866.554,2.6769492,-4.8364186,2.676873722252245,-4.836545644297862,0.00014777396261004435,9.892250974167519e-09,True,2,0,0,0.0,1,5,0.0
1,odometry_only,50,1288971867.054,2.6769492,-4.8364186,2.6768922665405706,-4.836578733317968,0.00016995322393583147,1.282312911262282e-08,True,2,0,0,0.0,1,5,0.0
1,odometry_only,51,1288971867.554,2.6769492,-4.8364186,2.6769788775729157,-4.8365900390328225,0.0001739887936312643,1.3176104595979408e-08,True,2,0,0,0.0,1,5,0.0
1,odometry_only,52,1288971868.054,2.6769492,-4.8364186,2.6769656352944473,-4.836522817672469,0.00010550564988844678,4.751949694080478e-09,True,2,0,0,0.0,1,5,0.0
1,odometry_only,53,1288971868.554,2.6769492,-4.8364186,2.67695713345784,-4.836547677747755,0.00012932132352727464,7.0048187304067215e-09,True,3,0,0,0.0,1,5,0.0
1,odometry_only,54,1288971869.054,2.6769492,-4.8364186,2.6769171177341766,-4.836539535190665,0.00012511831249505925,6.4355979944959135e-09,True,2,0,0,0.0,1,5,0.0
1,odometry_only,55,1288971869.554,2.6769492,-4.8364186,2.676885966670199,-4.8365498444256065,0.0001456830575273999,8.566519980032987e-09,True,1,0,0,0.0,1,5,0.0
1,odometry_only,56,1288971870.054,2.6769492,-4.8364186,2.6768952357033378,-4.836596978577997,0.00018636271730859192,1.3768508385586587e-08,True,2,0,0,0.0,1,5,0.0
1,odometry_only,57,1288971870.554,2.6769492,-4.8364186,2.6769327187575436,-4.836585412545262,0.00016762474939518236,1.0943741620174378e-08,True,2,0,0,0.0,1,5,0.0
1,odometry_only,58,1288971871.054,2.6769492,-4.8364186,2.6769488266422954,-4.836566986750378,0.00014838722008194452,8.428236204266968e-09,True,2,0,0,0.0,1,5,0.0
1,odometry_only,59,1288971871.554,2.6769492,-4.8364186,2.6769915071014987,-4.836528814298365,0.00011805542088918109,5.2444336411370465e-09,True,2,0,0,0.0,1,5,0.0
1,odometry_only,60,1288971872.054,2.6769492,-4.8364186,2.676972239978383,-4.836517719890644,0.00010176243572707122,3.831856919558301e-09,True,2,0,0,0.0,1,6,0.0
1,odometry_only,61,1288971872.554,2.6769492,-4.8364186,2.67694876231653,-4.836583474741093,0.00016487532203823918,9.894038877966552e-09,True,3,0,0,0.0,1,6,0.0
1,odometry_only,62,1288971873.054,2.6769492,-4.8364186,2.6769354998390655,-4.836618973976277,0.00020084179041898598,1.444491487151439e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,63,1288971873.554,2.6769492,-4.8364186,2.6769187,-4.8366176,0.0002013237442532018,1.4284140969208328e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,64,1288971874.054,2.6769492,-4.8364186,2.6769898,-4.8366117,0.0001973219957325362,1.3507708586251887e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,65,1288971874.554,2.6769492,-4.8364186,2.6770059706674334,-4.836631011884493,0.00021986749954167815,1.6512969207415843e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,66,1288971875.054,2.6769492,-4.8364186,2.6769922,-4.8366472,0.0002326090281994474,1.8202509671956726e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,67,1288971875.554,2.6769492,-4.8364186,2.6769499669065975,-4.836632166638662,0.00021356801561803204,1.51155914813667e-08,True,3,0,0,0.0,1,6,0.0
1,odometry_only,68,1288971876.054,2.6769492,-4.8364186,2.6769121215391425,-4.836625728683094,0.00021042125277604036,1.4457829753416592e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,69,1288971876.554,2.6769492,-4.8364186,2.676925400050068,-4.836630839989986,0.0002135702483170673,1.4678117768693105e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,70,1288971877.054,2.6769492,-4.8364186,2.6768813200050863,-4.836618179996504,0.00021080765810061125,1.4096706967125852e-08,True,2,0,0,0.0,1,5,0.0
1,odometry_only,71,1288971877.554,2.6769492,-4.8364186,2.6769650062584747,-4.836622762417858,0.00020477336416769776,1.3114036175936387e-08,True,2,0,0,0.0,1,5,0.0
1,odometry_only,72,1288971878.054,2.6769492,-4.8364186,2.6769477571720506,-4.836646857165238,0.00022826172529605453,1.6068902154242567e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,73,1288971878.554,2.6769492,-4.8364186,2.676953711070492,-4.836616666693157,0.00019811805746851717,1.193939610497299e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,74,1288971879.054,2.6769492,-4.8364186,2.676923194122267,-4.836551811755466,0.00013572648035987134,5.527885212566709e-09,True,2,0,0,0.0,1,6,0.0
1,odometry_only,75,1288971879.554,2.6769492,-4.8364186,2.676900233362473,-4.836596355571009,0.0001843767192882507,1.0065070204440691e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,76,1288971880.054,2.6769492,-4.8364186,2.6768616437705823,-4.836622574985471,0.0002219727190619365,1.4396461068736138e-08,True,2,0,0,0.0,1,5,0.0
1,odometry_only,77,1288971880.554,2.6769492,-4.8364186,2.6769193499741712,-4.836634700003974,0.00021815186398365185,1.3724653427409307e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,78,1288971881.054,2.6769492,-4.8364186,2.6769084400185963,-4.836605210128031,0.00019100972741667004,1.0387107748837187e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,79,1288971881.554,2.6769492,-4.8364186,2.676899562551968,-4.836590731329628,0.00017914539035852154,9.021242694787658e-09,True,2,0,0,0.0,1,6,0.0
1,odometry_only,80,1288971882.054,2.6769492,-4.8364186,2.676918500040872,-4.836612728606949,0.00019654109882237119,1.0722665794949371e-08,True,3,0,0,0.0,1,7,0.0
1,odometry_only,81,1288971882.554,2.6769492,-4.8364186,2.6768800400356043,-4.83661614016912,0.00020929696388440706,1.20096556795698e-08,True,1,0,0,0.0,1,7,0.0
1,odometry_only,82,1288971883.054,2.6769492,-4.8364186,2.6769157167011044,-4.8366184665501075,0.00020265184222409297,1.1121941545516235e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,83,1288971883.554,2.6769492,-4.8364186,2.6768816,-4.8366179,0.0002104524887001493,1.185023411373552e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,84,1288971884.054,2.6769492,-4.8364186,2.676903828658038,-4.836623892898501,0.00021024683789890066,1.168638013125886e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,85,1288971884.554,2.6769492,-4.8364186,2.6769197,-4.8366267,0.0002101805414400342,1.1541700849125011e-08,True,1,0,0,0.0,1,7,0.0
1,odometry_only,86,1288971885.054,2.6769492,-4.8364186,2.6769227,-4.8366181,0.00020125232917899696,1.045900581019274e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,87,1288971885.554,2.6769492,-4.8364186,2.6769031953088103,-4.836614199972752,0.00020093725625700804,1.030651715433173e-08,True,3,0,0,0.0,1,7,0.0
1,odometry_only,88,1288971886.054,2.6769492,-4.8364186,2.6768959,-4.8365974,0.00018657526631330533,8.784941324891066e-09,True,5,0,0,0.0,1,7,0.0
1,odometry_only,89,1288971886.554,2.6769492,-4.8364186,2.676908100027248,-4.83663643325916,0.00022167664864915836,1.2262142621664992e-08,True,6,0,0,0.0,1,7,0.0
1,odometry_only,90,1288971887.054,2.6769492,-4.8364186,2.67693375977112,-4.836674346642295,0.0002562123059357772,1.6198580064880534e-08,True,6,0,0,0.0,1,6,0.0
1,odometry_only,91,1288971887.554,2.6769492,-4.8364186,2.6769505272544025,-4.836648800013005,0.00023020383921982322,1.2933205025392623e-08,True,6,0,0,0.0,1,6,0.0
1,odometry_only,92,1288971888.054,2.6769492,-4.8364186,2.6769359600422797,-4.836597360040691,0.0001792496823657678,7.756294177001492e-09,True,6,0,0,0.0,1,7,0.0
1,odometry_only,93,1288971888.554,2.6769492,-4.8364186,2.6769055313549597,-4.836648856242829,0.00023436059378947408,1.3116391145398192e-08,True,5,0,0,0.0,1,7,0.0
1,odometry_only,94,1288971889.054,2.6769492,-4.8364186,2.676882120123977,-4.836658833386315,0.0002494229132775278,1.4698591770312869e-08,True,4,0,0,0.0,1,7,0.0
1,odometry_only,95,1288971889.554,2.6769492,-4.8364186,2.6769385624998137,-4.836661150020117,0.00024278317212854609,1.377993422999399e-08,True,6,0,0,0.0,1,7,0.0
1,odometry_only,96,1288971890.054,2.6769492,-4.8364186,2.676892611755466,-4.836645294139096,0.00023365029877995603,1.2629835076914466e-08,True,3,0,0,0.0,1,7,0.0
1,odometry_only,97,1288971890.554,2.6769492,-4.8364186,2.6769220333187635,-4.836658144444886,0.00024108000673060987,1.3307285551283561e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,98,1288971891.054,2.6769492,-4.8364186,2.6769152939352394,-4.836645581185832,0.00022949962951854114,1.1936562028135456e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,99,1288971891.554,2.6769492,-4.8364186,2.6768831000702016,-4.836654799961588,0.00024527458607340375,1.3496269786534968e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,100,1288971892.054,2.6769492,-4.8364186,2.6769231666131543,-4.836669199993642,0.00025194859405026487,1.4098410670495331e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,101,1288971892.554,2.6769492,-4.8364186,2.676937564610185,-4.836642953000575,0.00022465451511833784,1.1098329007818702e-08,True,2,0,0,0.0,1,8,0.0
1,odometry_only,102,1288971893.054,2.6769492,-4.8364186,2.6769401799984105,-4.83665754002702,0.000239110219231809,1.2449362425930065e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,103,1288971893.554,2.6769492,-4.8364186,2.676866949991059,-4.836615118820409,0.00021303687649238719,9.786460538141816e-09,True,2,0,0,0.0,1,7,0.0
1,odometry_only,104,1288971894.054,2.6769492,-4.8364186,2.6769034600915536,-4.836611626664972,0.00019837195521261192,8.403936490096008e-09,True,2,0,0,0.0,1,6,0.0
1,odometry_only,105,1288971894.554,2.6769492,-4.8364186,2.6768908,-4.836642,0.000230907167494174,1.1278290851439995e-08,True,3,0,0,0.0,1,6,0.0
1,odometry_only,106,1288971895.054,2.6769492,-4.8364186,2.676945946670905,-4.836650139980927,0.0002315628357872966,1.1235483901069574e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,107,1288971895.554,2.6769492,-4.8364186,2.6769242,-4.8366597,0.00024239267728234142,1.2195995848490165e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,108,1288971896.054,2.6769492,-4.8364186,2.6769266,-4.8366857,0.00026805441611764825,1.4777001542452114e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,109,1288971896.554,2.6769492,-4.8364186,2.6769159,-4.836699546161464,0.0002829127703750914,1.6309655759818495e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,110,1288971897.054,2.6769492,-4.8364186,2.6769549,-4.83666,0.00024146728556904284,1.1773134780430441e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,111,1288971897.554,2.6769492,-4.8364186,2.6769628177608236,-4.836674811726015,0.0002565733656428579,1.3172564673797646e-08,True,2,0,0,0.0,1,6,0.0
1,odometry_only,112,1288971898.054,2.6769492,-4.8364186,2.6768871801398713,-4.836620819955495,0.0002115168396392377,8.872458790475168e-09,True,3,0,0,0.0,1,5,0.0
1,odometry_only,113,1288971898.554,2.6769492,-4.8364186,2.6769665562517693,-4.836692531252142,0.0002744805464428696,1.4808760761784056e-08,True,2,0,0,0.0,1,5,0.0
1,odometry_only,114,1288971899.054,2.6769492,-4.8364186,2.6770026399688462,-4.836634800038147,0.00022270672815388032,9.663572677059212e-09,True,2,0,0,0.0,1,5,0.0
1,odometry_only,115,1288971899.554,2.6769492,-4.8364186,2.676920112360488,-4.836585650046938,0.00016956358381005693,5.553222395849393e-09,True,1,0,0,0.0,1,6,0.0
1,odometry_only,116,1288971900.054,2.6769492,-4.8364186,2.6769442569268236,-4.836617742862009,0.00019920420041117588,7.598336708751744e-09,True,1,0,0,0.0,1,6,0.0
1,odometry_only,117,1288971900.554,2.6769492,-4.8364186,2.6769477374823047,-4.83661768748901,0.00019909286084225818,7.525005645629772e-09,True,2,0,0,0.0,1,6,0.0
1,odometry_only,118,1288971901.054,2.6769492,-4.8364186,2.676891288216485,-4.836609717644419,0.00019969909533615923,7.506772457050438e-09,True,2,0,0,0.0,1,6,0.0
1,odometry_only,119,1288971901.554,2.6769492,-4.8364186,2.676914777767623,-4.836650666697131,0.00023460571604092353,1.0273418945230893e-08,True,3,0,0,0.0,1,7,0.0
1,odometry_only,120,1288971902.054,2.6769492,-4.8364186,2.676911264734096,-4.836653270620162,0.0002377170258235488,1.0459858281609226e-08,True,2,0,0,0.0,2,5,0.0
1,odometry_only,121,1288971902.554,2.6769492,-4.8364186,2.676899900086096,-4.83664784999139,0.00023449102341753278,1.009381185193244e-08,True,2,0,0,0.0,2,5,0.0
1,odometry_only,122,1288971903.054,2.6769492,-4.8364186,2.6768960500841916,-4.836653800034273,0.00024113060708322624,1.0586066394597233e-08,True,1,0,0,0.0,2,5,0.0
1,odometry_only,123,1288971903.554,2.6769492,-4.8364186,2.676971043687136,-4.836645668737428,0.00022811698355189918,9.397265586423026e-09,True,2,0,0,0.0,2,5,0.0
1,odometry_only,124,1288971904.054,2.6769492,-4.8364186,2.6771271,-4.8366364,0.00028122099850434203,1.416663681142485e-08,True,2,0,0,0.0,2,5,0.0
1,odometry_only,125,1288971904.554,2.6769492,-4.8364186,2.676887699958277,-4.836669700162423,0.00025852184956153343,1.187624108408995e-08,True,2,0,0,0.0,2,5,0.0
1,odometry_only,126,1288971905.054,2.6769492,-4.8364186,2.676981380211082,-4.8366672201703915,0.00025069414654268135,1.107933981679391e-08,True,3,0,0,0.0,2,5,0.0
1,odometry_only,127,1288971905.554,2.6769492,-4.8364186,2.6769593734113237,-4.8366872666624285,0.00026885920813400513,1.2642811333352758e-08,True,2,0,0,0.0,2,5,0.0
1,odometry_only,128,1288971906.054,2.6769492,-4.8364186,2.6769127134087802,-4.836659153202785,0.00024330457190285305,1.0272818170729834e-08,True,0,0,0,0.5,2,5,0.0
1,odometry_only,129,1288971906.554,2.6769492,-4.8364186,2.6769102998092738,-4.836695749326499,0.0002798659929636619,1.3486865952223251e-08,True,0,0,0,1.0,2,5,0.0
1,odometry_only,130,1288971907.054,2.6769492,-4.8364186,2.6769465,-4.836722,0.00030341201360521643,1.5729833404523218e-08,True,0,0,0,1.5,2,5,0.0
1,odometry_only,131,1288971907.554,2.6769492,-4.8364186,2.676945384240576,-4.836701321121318,0.00028274686993687303,1.3555878331343632e-08,True,0,0,0,2.0,2,4,0.0
1,odometry_only,132,1288971908.054,2.6769492,-4.8364186,2.676922047083573,-4.83669972361191,0.00028243187859015926,1.3423267319136143e-08,True,1,0,0,0.0,2,4,0.0
1,odometry_only,133,1288971908.554,2.6769492,-4.8364186,2.6769465,-4.83664,0.0002214164628026043,8.187933194157344e-09,True,2,0,0,0.0,2,4,0.0
1,odometry_only,134,1288971909.054,2.6769492,-4.8364186,2.676860219907812,-4.836647633195581,0.00024571052375520105,1.000806655351103e-08,True,0,0,0,0.5,1,5,0.0
1,odometry_only,135,1288971909.554,2.6769492,-4.8364186,2.6769231549298462,-4.836654989982954,0.00023782045690001248,9.306222907467011e-09,True,0,0,0,1.0,1,6,0.0
1,odometry_only,136,1288971910.054,2.6769492,-4.8364186,2.6769438599564483,-4.836664360034333,0.0002458180435615345,9.869581141759171e-09,True,0,0,0,1.5,1,6,0.0
1,odometry_only,137,1288971910.554,2.6769492,-4.8364186,2.6769600132782325,-4.836684546728125,0.00026616646893721515,1.1486759495177234e-08,True,0,0,0,2.0,1,6,0.0
1,odometry_only,138,1288971911.054,2.6769492,-4.8364186,2.676929313294127,-4.836681313421282,0.00026346503144120326,1.1173251153692443e-08,True,1,0,0,0.0,1,7,0.0
1,odometry_only,139,1288971911.554,2.6769492,-4.8364186,2.6769159625355763,-4.836674900017881,0.0002584461804847123,1.0674299353917152e-08,True,1,0,0,0.0,1,7,0.0
1,odometry_only,140,1288971912.054,2.6769492,-4.8364186,2.6769153358787467,-4.836674192935967,0.0002578265456165262,1.0547326874184969e-08,True,3,0,0,0.0,1,7,0.0
1,odometry_only,141,1288971912.554,2.6769492,-4.8364186,2.6768908554955098,-4.836686233418104,0.0002739191991995667,1.1820673917311066e-08,True,1,0,0,0.0,1,7,0.0
1,odometry_only,142,1288971913.054,2.6769492,-4.8364186,2.6769132117342647,-4.8366586118983514,0.00024269500740828177,9.21405813389222e-09,True,2,0,0,0.0,1,7,0.0
1,odometry_only,143,1288971913.554,2.6769492,-4.8364186,2.6769034000794734,-4.836686649986092,0.00027193460199854947,1.148713440995877e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,144,1288971914.054,2.6769492,-4.8364186,2.6769285941503163,-4.836677170600115,0.00025939035503494493,1.0379229662191267e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,145,1288971914.554,2.6769492,-4.8364186,2.676950699938011,-4.836756366670375,0.00033777000078514423,1.7478142233687703e-08,True,1,0,0,0.0,1,7,0.0
1,odometry_only,146,1288971915.054,2.6769492,-4.8364186,2.676934066584544,-4.83670153328194,0.00028333771773759997,1.2214570147242597e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,147,1288971915.554,2.6769492,-4.8364186,2.67692030000298,-4.83669290000447,0.0002758182413839565,1.1496139369873606e-08,True,2,0,0,0.0,1,7,0.0
1,odometry_only,148,1288971916.054,2.6769492,-4.8364186,2.6769412000408717,-4.83667547851158,0.00025700305262332503,9.913781472076196e-09,True,2,0,0,0.0,1,7,0.0
1,odometry_only,149,1288971916.554,2.6769492,-4.8364186,2.6769258600406904,-4.836653959964396,0.0002365144108528907,8.339778835794267e-09,True,0,0,0,0.5,1,7,0.0
1,odometry_only,150,1288971917.054,2.6769492,-4.8364186,2.6769313,-4.836638,0.00022012898491542327,7.176122917422393e-09,True,3,0,0,0.0,1,7,0.0
1,odometry_only,151,1288971917.554,2.6769492,-4.8364186,2.6769236625623987,-4.836642387456227,0.00022523984168878441,7.46347720249926e-09,True,1,0,0,0.0,1,8,0.0
1,odometry_only,152,1288971918.054,2.6769492,-4.8364186,2.676886126672495,-4.836625433290949,0.0002162365715766619,6.833504550563227e-09,True,2,0,0,0.0,1,8,0.0
1,odometry_only,153,1288971918.554,2.6769492,-4.8364186,2.676912749934438,-4.836692100941709,0.0002759191410457647,1.1053556790625433e-08,True,1,0,0,0.0,1,8,0.0
1,odometry_only,154,1288971919.054,2.6769492,-4.8364186,2.676914082361191,-4.836646458882516,0.00023054916806820763,7.667207918780054e-09,True,3,0,0,0.0,1,7,0.0
1,odometry_only,155,1288971919.554,2.6769492,-4.8364186,2.6769497267074627,-4.836606353319558,0.00018775405834730815,5.052180068202715e-09,True,1,0,0,0.0,1,8,0.0
